Algoritmo;Paralelo;TamanhoArray;Distribuicao;Threads;Amostra;TempoNanos;TempoMillis
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;2;2;939000;0.9390
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;2;3;871800;0.8718
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;2;4;1124700;1.1247
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;2;5;949600;0.9496
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;1;1309700;1.3097
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;2;1936300;1.9363
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;3;1256400;1.2564
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;4;1745200;1.7452
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;4;5;1447800;1.4478
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;1;1603600;1.6036
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;2;1416200;1.4162
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;3;1384500;1.3845
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;4;1526000;1.5260
Quick Sort Paralelo (ForkJoin);true;5000;REVERSED;8;5;1398100;1.3981
Merge Sort Serial;false;5000;REVERSED;1;1;694800;0.6948
Merge Sort Serial;false;5000;REVERSED;1;2;948500;0.9485
Merge Sort Serial;false;5000;REVERSED;1;3;536000;0.5360
Merge Sort Serial;false;5000;REVERSED;1;4;768300;0.7683
Merge Sort Serial;false;5000;REVERSED;1;5;588600;0.5886
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;1;1316400;1.3164
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;2;1401000;1.4010
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;3;1617900;1.6179
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;4;1517500;1.5175
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;2;5;1472900;1.4729
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;1;1378800;1.3788
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;2;1358200;1.3582
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;3;1425800;1.4258
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;4;1269900;1.2699
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;4;5;2077700;2.0777
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;1;1628400;1.6284
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;2;1913700;1.9137
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;3;1584100;1.5841
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;4;1890300;1.8903
Merge Sort Paralelo (ForkJoin);true;5000;REVERSED;8;5;1661900;1.6619
Bubble Sort Serial;false;10000;REVERSED;1;1;115906800;115.9068
Bubble Sort Serial;false;10000;REVERSED;1;2;116489900;116.4899
Bubble Sort Serial;false;10000;REVERSED;1;3;116380800;116.3808
Bubble Sort Serial;false;10000;REVERSED;1;4;123994300;123.9943
Bubble Sort Serial;false;10000;REVERSED;1;5;116206200;116.2062
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;2;1;36918800;36.9188
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;2;2;33172000;33.1720
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;2;3;34890000;34.8900
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;2;4;47045000;47.0450
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;2;5;35593200;35.5932
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;4;1;26226400;26.2264
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;4;2;18297400;18.2974
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;4;3;26001200;26.0012
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;4;4;26898900;26.8989
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;4;5;25281500;25.2815
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;8;1;53135400;53.1354
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;8;2;71628600;71.6286
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;8;3;77982900;77.9829
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;8;4;83387800;83.3878
Bubble Sort Paralelo (Odd-Even);true;10000;REVERSED;8;5;124649300;124.6493
Insertion Sort Serial;false;10000;REVERSED;1;1;21981500;21.9815
Insertion Sort Serial;false;10000;REVERSED;1;2;22892800;22.8928
Insertion Sort Serial;false;10000;REVERSED;1;3;24218700;24.2187
Insertion Sort Serial;false;10000;REVERSED;1;4;22910200;22.9102
Insertion Sort Serial;false;10000;REVERSED;1;5;25182200;25.1822
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;2;1;21193300;21.1933
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;2;2;20245800;20.2458
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;2;3;17603500;17.6035
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;2;4;17937100;17.9371
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;2;5;18800100;18.8001
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;4;1;8832600;8.8326
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;4;2;7981000;7.9810
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;4;3;8596900;8.5969
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;4;4;7807500;7.8075
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;4;5;6445000;6.4450
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;8;1;4055300;4.0553
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;8;2;4461700;4.4617
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;8;3;3837300;3.8373
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;8;4;5115200;5.1152
Insertion Sort Paralelo (ForkJoin);true;10000;REVERSED;8;5;3482600;3.4826
Quick Sort Serial;false;10000;REVERSED;1;1;350300;0.3503
Quick Sort Serial;false;10000;REVERSED;1;2;363200;0.3632
Quick Sort Serial;false;10000;REVERSED;1;3;379300;0.3793
Quick Sort Serial;false;10000;REVERSED;1;4;374000;0.3740
Quick Sort Serial;false;10000;REVERSED;1;5;368000;0.3680
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;2;1;1616500;1.6165
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;2;2;1069100;1.0691
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;2;3;1123000;1.1230
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;2;4;1378000;1.3780
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;2;5;1123000;1.1230
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;4;1;1363100;1.3631
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;4;2;1380800;1.3808
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;4;3;1085000;1.0850
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;4;4;1842500;1.8425
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;4;5;1932800;1.9328
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;8;1;1712400;1.7124
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;8;2;1837000;1.8370
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;8;3;1740300;1.7403
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;8;4;1904500;1.9045
Quick Sort Paralelo (ForkJoin);true;10000;REVERSED;8;5;1727800;1.7278
Merge Sort Serial;false;10000;REVERSED;1;1;1095200;1.0952
Merge Sort Serial;false;10000;REVERSED;1;2;1424900;1.4249
Merge Sort Serial;false;10000;REVERSED;1;3;1083900;1.0839
Merge Sort Serial;false;10000;REVERSED;1;4;1185200;1.1852
Merge Sort Serial;false;10000;REVERSED;1;5;1337800;1.3378
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;2;1;1827100;1.8271
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;2;2;1802200;1.8022
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;2;3;1523900;1.5239
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;2;4;1488600;1.4886
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;2;5;2781100;2.7811
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;1;2153000;2.1530
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;2;1489900;1.4899
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;3;1767900;1.7679
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;4;1433600;1.4336
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;5;1466200;1.4662
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;1;1799400;1.7994
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;2;1897500;1.8975
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;3;3090800;3.0908
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;4;1881000;1.8810
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;5;2606500;2.6065
Bubble Sort Serial;false;25000;REVERSED;1;1;743589900;743.5899
Bubble Sort Serial;false;25000;REVERSED;1;2;732461500;732.4615
Bubble Sort Serial;false;25000;REVERSED;1;3;729615200;729.6152
Bubble Sort Serial;false;25000;REVERSED;1;4;773786200;773.7862
Bubble Sort Serial;false;25000;REVERSED;1;5;775284100;775.2841
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;1;232251700;232.2517
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;2;197821800;197.8218
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;3;231585900;231.5859
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;4;215491200;215.4912
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;5;220390500;220.3905
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;1;131252100;131.2521
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;2;142112500;142.1125
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;3;117388700;117.3887
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;4;134638900;134.6389
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;5;138861700;138.8617
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;1;311640100;311.6401
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;2;236905600;236.9056
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;3;233896500;233.8965
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;4;248259400;248.2594
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;5;270583900;270.5839
Insertion Sort Serial;false;25000;REVERSED;1;1;135507300;135.5073
Insertion Sort Serial;false;25000;REVERSED;1;2;143446400;143.4464
Insertion Sort Serial;false;25000;REVERSED;1;3;139970500;139.9705
Insertion Sort Serial;false;25000;REVERSED;1;4;145681200;145.6812
Insertion Sort Serial;false;25000;REVERSED;1;5;145170400;145.1704
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;1;128756500;128.7565
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;2;143867900;143.8679
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;3;112474900;112.4749
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;4;129637600;129.6376
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;5;122860500;122.8605
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;1;47234200;47.2342
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;2;37572000;37.5720
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;3;37960700;37.9607
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;4;46260700;46.2607
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;5;39429400;39.4294
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;1;18958300;18.9583
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;2;20586600;20.5866
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;3;23062300;23.0623
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;4;15457300;15.4573
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;5;15841200;15.8412
Quick Sort Serial;false;25000;REVERSED;1;1;946300;0.9463
Quick Sort Serial;false;25000;REVERSED;1;2;893800;0.8938
Quick Sort Serial;false;25000;REVERSED;1;3;882400;0.8824
Quick Sort Serial;false;25000;REVERSED;1;4;857800;0.8578
Quick Sort Serial;false;25000;REVERSED;1;5;1196000;1.1960
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;1;1363500;1.3635
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;2;1388200;1.3882
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;3;1352800;1.3528
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;4;1413700;1.4137
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;5;1440500;1.4405
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;1;1988700;1.9887
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;2;1384100;1.3841
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;3;1614200;1.6142
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;4;1458800;1.4588
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;5;1329300;1.3293
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;1;1772500;1.7725
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;2;1852100;1.8521
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;3;1953600;1.9536
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;4;2636200;2.6362
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;5;2605400;2.6054
Merge Sort Serial;false;25000;REVERSED;1;1;3745800;3.7458
Merge Sort Serial;false;25000;REVERSED;1;2;3008700;3.0087
Merge Sort Serial;false;25000;REVERSED;1;3;2686800;2.6868
Merge Sort Serial;false;25000;REVERSED;1;4;2673900;2.6739
Merge Sort Serial;false;25000;REVERSED;1;5;2714000;2.7140
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;1;3010500;3.0105
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;2;2855700;2.8557
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;3;2976800;2.9768
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;4;2724500;2.7245
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;5;3412500;3.4125
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;1;2352400;2.3524
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;2;2278100;2.2781
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;3;2933400;2.9334
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;4;2362800;2.3628
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;5;2250300;2.2503
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;1;2292400;2.2924
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;2;2426200;2.4262
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;3;3033300;3.0333
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;4;2636200;2.6362
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;5;2402500;2.4025
Bubble Sort Serial;false;50000;REVERSED;1;1;2975867700;2975.8677
Bubble Sort Serial;false;50000;REVERSED;1;2;2979115200;2979.1152
Bubble Sort Serial;false;50000;REVERSED;1;3;3071476200;3071.4762
Bubble Sort Serial;false;50000;REVERSED;1;4;2951890400;2951.8904
Bubble Sort Serial;false;50000;REVERSED;1;5;2950662200;2950.6622
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;1;814461100;814.4611
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;2;768260600;768.2606
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;3;794617900;794.6179
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;4;802701000;802.7010
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;5;775617600;775.6176
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;1;529953200;529.9532
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;2;549615700;549.6157
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;3;658468100;658.4681
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;4;545098700;545.0987
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;5;502940500;502.9405
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;1;877430900;877.4309
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;2;1021742300;1021.7423
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;3;848137700;848.1377
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;4;838823300;838.8233
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;5;833133300;833.1333
Insertion Sort Serial;false;50000;REVERSED;1;1;586829000;586.8290
Insertion Sort Serial;false;50000;REVERSED;1;2;576727400;576.7274
Insertion Sort Serial;false;50000;REVERSED;1;3;595833200;595.8332
Insertion Sort Serial;false;50000;REVERSED;1;4;698569000;698.5690
Insertion Sort Serial;false;50000;REVERSED;1;5;598683600;598.6836
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;1;482249600;482.2496
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;2;489092600;489.0926
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;3;483214700;483.2147
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;4;483723300;483.7233
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;5;455906200;455.9062
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;1;143714000;143.7140
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;2;146439200;146.4392
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;3;159930700;159.9307
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;4;154970400;154.9704
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;5;135637700;135.6377
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;1;60462100;60.4621
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;2;62361700;62.3617
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;3;75933400;75.9334
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;4;60211200;60.2112
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;5;59829700;59.8297
Quick Sort Serial;false;50000;REVERSED;1;1;1835700;1.8357
Quick Sort Serial;false;50000;REVERSED;1;2;2208200;2.2082
Quick Sort Serial;false;50000;REVERSED;1;3;1986400;1.9864
Quick Sort Serial;false;50000;REVERSED;1;4;1793800;1.7938
Quick Sort Serial;false;50000;REVERSED;1;5;1805300;1.8053
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;2;1;4470400;4.4704
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;2;2;2193200;2.1932
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;2;3;1998400;1.9984
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;2;4;1992600;1.9926
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;2;5;2564200;2.5642
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;4;1;4379800;4.3798
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;4;2;1575300;1.5753
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;4;3;2433400;2.4334
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;4;4;1894300;1.8943
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;4;5;1844200;1.8442
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;8;1;1861700;1.8617
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;8;2;2178800;2.1788
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;8;3;2330200;2.3302
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;8;4;3179400;3.1794
Quick Sort Paralelo (ForkJoin);true;50000;REVERSED;8;5;2970500;2.9705
Merge Sort Serial;false;50000;REVERSED;1;1;5522000;5.5220
Merge Sort Serial;false;50000;REVERSED;1;2;5284400;5.2844
Merge Sort Serial;false;50000;REVERSED;1;3;5320500;5.3205
Merge Sort Serial;false;50000;REVERSED;1;4;5448200;5.4482
Merge Sort Serial;false;50000;REVERSED;1;5;5107400;5.1074
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;2;1;5143700;5.1437
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;2;2;7473900;7.4739
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;2;3;6696100;6.6961
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;2;4;3860900;3.8609
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;2;5;4587900;4.5879
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;4;1;3202300;3.2023
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;4;2;3179600;3.1796
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;4;3;3120700;3.1207
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;4;4;4108400;4.1084
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;4;5;3126200;3.1262
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;8;1;3291100;3.2911
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;8;2;4631300;4.6313
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;8;3;4515500;4.5155
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;8;4;3006700;3.0067
Merge Sort Paralelo (ForkJoin);true;50000;REVERSED;8;5;3089500;3.0895
Bubble Sort Serial;false;100;RANDOM;1;1;124100;0.1241
Bubble Sort Serial;false;100;RANDOM;1;2;84300;0.0843
Bubble Sort Serial;false;100;RANDOM;1;3;171600;0.1716
Bubble Sort Serial;false;100;RANDOM;1;4;54800;0.0548
Bubble Sort Serial;false;100;RANDOM;1;5;339400;0.3394
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;2;1;1850300;1.8503
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;2;2;1223500;1.2235
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;2;3;1105500;1.1055
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;2;4;760900;0.7609
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;2;5;870400;0.8704
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;4;1;1597300;1.5973
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;4;2;1400300;1.4003
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;4;3;1523100;1.5231
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;4;4;1552800;1.5528
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;4;5;1774600;1.7746
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;8;1;7605700;7.6057
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;8;2;5120000;5.1200
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;8;3;7652800;7.6528
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;8;4;9574700;9.5747
Bubble Sort Paralelo (Odd-Even);true;100;RANDOM;8;5;10079000;10.0790
Insertion Sort Serial;false;100;RANDOM;1;1;15700;0.0157
Insertion Sort Serial;false;100;RANDOM;1;2;17600;0.0176
Insertion Sort Serial;false;100;RANDOM;1;3;15400;0.0154
Insertion Sort Serial;false;100;RANDOM;1;4;18400;0.0184
Insertion Sort Serial;false;100;RANDOM;1;5;16700;0.0167
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;2;1;1276300;1.2763
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;2;2;1024600;1.0246
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;2;3;1049000;1.0490
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;2;4;889700;0.8897
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;2;5;877800;0.8778
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;4;1;995000;0.9950
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;4;2;1614400;1.6144
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;4;3;907500;0.9075
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;4;4;3107700;3.1077
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;4;5;1006600;1.0066
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;8;1;872200;0.8722
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;8;2;913900;0.9139
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;8;3;779600;0.7796
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;8;4;852400;0.8524
Insertion Sort Paralelo (ForkJoin);true;100;RANDOM;8;5;918400;0.9184
Quick Sort Serial;false;100;RANDOM;1;1;57700;0.0577
Quick Sort Serial;false;100;RANDOM;1;2;17300;0.0173
Quick Sort Serial;false;100;RANDOM;1;3;17100;0.0171
Quick Sort Serial;false;100;RANDOM;1;4;17100;0.0171
Quick Sort Serial;false;100;RANDOM;1;5;16000;0.0160
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;2;1;1138200;1.1382
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;2;2;785900;0.7859
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;2;3;918700;0.9187
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;2;4;1184900;1.1849
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;2;5;938500;0.9385
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;4;1;1287900;1.2879
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;4;2;1055500;1.0555
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;4;3;1303900;1.3039
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;4;4;1030400;1.0304
Quick Sort Paralelo (ForkJoin);true;100;RANDOM;4;5;1003400;1.0034
